SkuShort,ProductGroup,PrimaryPack,Country,Year,Week,NumberWorkdays,AvgTemp,AvgRain,AvgSun,IsLockdown,PdtHl,PrevWeekPdtHl1,PrevWeekSalesHl1,PrevWeekSalesHl2,PrevYearSalesHl1,PrevYearSalesHl2,SalesHl,OldPredSalesHl,PredictSalesHl
05203,CLEAR BEER,KEG,CZ,2021,10,5,2.33956043956044,0.8769230769230771,3.3835164835164835,True,,,0.0,0.3,38.7,38.1,0,8,42.0
05603,CLEAR BEER,KEG,CZ,2021,10,5,2.33956043956044,0.8769230769230771,3.3835164835164835,True,,,42.0,58.8,,,37,27,0.0
06003,CLEAR BEER,KEG,CZ,2021,10,5,2.33956043956044,0.8769230769230771,3.3835164835164835,True,,,3.6,10.8,33.3,26.4,4,6,0.0
06005,CLEAR BEER,KEG,CZ,2021,10,5,2.33956043956044,0.8769230769230771,3.3835164835164835,True,,,3.0,8.0,146.5,8.5,4,7,13.0
06103,CLEAR BEER,KEG,CZ,2021,10,5,2.33956043956044,0.8769230769230771,3.3835164835164835,True,,,4.2,2.7,23.7,33.3,92,87,53.0
06105,CLEAR BEER,KEG,CZ,2021,10,5,2.33956043956044,0.8769230769230771,3.3835164835164835,True,,,17.5,15.5,129.0,161.0,128,127,151.0
06202,CLEAR BEER,KEG,CZ,2021,10,5,2.33956043956044,0.8769230769230771,3.3835164835164835,True,,,1.8,2.4,36.45,49.5,3,2,8.0
06203,CLEAR BEER,KEG,CZ,2021,10,5,2.33956043956044,0.8769230769230771,3.3835164835164835,True,,,2.1,5.1,6.0,7.5,4,5,113.0
06503,CLEAR BEER,KEG,CZ,2021,10,5,2.33956043956044,0.8769230769230771,3.3835164835164835,True,,,4.5,1.2,38.1,38.4,397,345,438.0
06505,CLEAR BEER,KEG,CZ,2021,10,5,2.33956043956044,0.8769230769230771,3.3835164835164835,True,,,18.5,13.0,194.5,216.0,660,599,1033.0
08202,CLEAR BEER,KEG,CZ,2021,10,5,2.33956043956044,0.8769230769230771,3.3835164835164835,True,,,2.55,2.55,21.0,24.45,2,1,0.0
08302,CLEAR BEER,KEG,CZ,2021,10,5,2.33956043956044,0.8769230769230771,3.3835164835164835,True,,,0.0,0.15,12.3,14.4,0,1,0.0
11202,FLAVOURED BEER,KEG,CZ,2021,10,5,2.33956043956044,0.8769230769230771,3.3835164835164835,True,,,0.9,2.7,16.5,8.7,3,2,0.0
11203,FLAVOURED BEER,KEG,CZ,2021,10,5,2.33956043956044,0.8769230769230771,3.3835164835164835,True,,,2.1,1.2,104.7,115.2,3,2,0.0
15002,CIDER,KEG,CZ,2021,10,5,2.33956043956044,0.8769230769230771,3.3835164835164835,True,,,2.142,2.142,20.655,20.655,1,2,0.0
15003,CIDER,KEG,CZ,2021,10,5,2.33956043956044,0.8769230769230771,3.3835164835164835,True,,,0.0,1.8,46.5,39.3,0,1,0.0
20105,SOFT DRINKS,KEG,CZ,2021,10,5,2.33956043956044,0.8769230769230771,3.3835164835164835,True,,,4.5,11.0,94.0,115.0,2,5,0.0
20205,SOFT DRINKS,KEG,CZ,2021,10,5,2.33956043956044,0.8769230769230771,3.3835164835164835,True,,,9.0,11.0,163.5,200.5,8,7,0.0
01002,CLEAR BEER,KEG,SK,2021,10,5,2.33956043956044,0.8769230769230771,3.3835164835164835,True,,,57.45,64.65,66.45,60.45,43,72,81.0
01003,CLEAR BEER,KEG,SK,2021,10,5,2.33956043956044,0.876923076923077,3.3835164835164835,True,,,165.0,194.1,496.5,462.3,96,186,180.0
01005,CLEAR BEER,KEG,SK,2021,10,5,2.33956043956044,0.8769230769230771,3.3835164835164835,True,,,280.5,382.0,628.5,757.0,193,299,283.0
02503,CLEAR BEER,KEG,SK,2021,10,5,2.33956043956044,0.8769230769230771,3.3835164835164835,True,,,3.0,2.1,19.2,22.2,3,4,15.0
02603,CLEAR BEER,KEG,SK,2021,10,5,2.33956043956044,0.8769230769230771,3.3835164835164835,True,,,43.2,59.1,93.0,110.1,22,40,59.0
02605,CLEAR BEER,KEG,SK,2021,10,5,2.33956043956044,0.8769230769230771,3.3835164835164835,True,,,103.5,99.5,464.5,516.5,39,85,48.0
02803,CLEAR BEER,KEG,SK,2021,10,5,2.33956043956044,0.8769230769230771,3.3835164835164835,True,,,4.5,11.4,33.6,35.1,6,10,0.0
04003,CLEAR BEER,KEG,SK,2021,10,5,2.33956043956044,0.8769230769230771,3.3835164835164835,True,,,42.3,45.3,99.3,93.0,22,40,51.0
04005,CLEAR BEER,KEG,SK,2021,10,5,2.33956043956044,0.8769230769230771,3.3835164835164835,True,,,105.0,105.5,827.0,704.0,46,99,135.0
04203,CLEAR BEER,KEG,SK,2021,10,5,2.33956043956044,0.8769230769230771,3.3835164835164835,True,,,36.0,33.6,99.0,89.7,13,27,31.0
04205,CLEAR BEER,KEG,SK,2021,10,5,2.33956043956044,0.8769230769230771,3.3835164835164835,True,,,25.5,24.5,331.5,349.0,14,24,16.0
04303,CLEAR BEER,KEG,SK,2021,10,5,2.33956043956044,0.8769230769230771,3.3835164835164835,True,,,0.9,0.9,27.0,27.9,1,2,8.0
04603,CLEAR BEER,KEG,SK,2021,10,5,2.33956043956044,0.8769230769230771,3.3835164835164835,True,,,,,,,0,0,0.0
05003,CLEAR BEER,KEG,SK,2021,10,5,2.33956043956044,0.8769230769230771,3.3835164835164835,True,,,18.3,27.9,46.5,37.2,25,18,11.0
05005,CLEAR BEER,KEG,SK,2021,10,5,2.33956043956044,0.8769230769230771,3.3835164835164835,True,,,66.0,81.0,356.0,349.5,24,63,93.0
05103,CLEAR BEER,KEG,SK,2021,10,5,2.33956043956044,0.8769230769230771,3.3835164835164835,True,,,43.2,42.0,60.9,61.5,38,41,43.0
05105,CLEAR BEER,KEG,SK,2021,10,5,2.33956043956044,0.8769230769230771,3.3835164835164835,True,,,155.5,136.5,917.5,707.0,72,124,145.0
05202,CLEAR BEER,KEG,SK,2021,10,5,2.33956043956044,0.8769230769230771,3.3835164835164835,True,,,0.0,0.0,17.85,19.65,0,0,0.0
05203,CLEAR BEER,KEG,SK,2021,10,5,2.33956043956044,0.8769230769230771,3.3835164835164835,True,,,0.0,0.3,38.7,38.1,1,1,0.0
06103,CLEAR BEER,KEG,SK,2021,10,5,2.33956043956044,0.8769230769230771,3.3835164835164835,True,,,4.2,2.7,23.7,33.3,5,1,0.0
06105,CLEAR BEER,KEG,SK,2021,10,5,2.33956043956044,0.8769230769230771,3.3835164835164835,True,,,17.5,15.5,129.0,161.0,12,17,42.0
06503,CLEAR BEER,KEG,SK,2021,10,5,2.33956043956044,0.8769230769230771,3.3835164835164835,True,,,4.5,1.2,38.1,38.4,4,3,0.0
06505,CLEAR BEER,KEG,SK,2021,10,5,2.33956043956044,0.8769230769230771,3.3835164835164835,True,,,18.5,13.0,194.5,216.0,8,10,9.0
07005,CLEAR BEER,KEG,SK,2021,10,5,2.33956043956044,0.8769230769230771,3.3835164835164835,True,,,15.5,40.0,159.0,249.0,7,26,9.0
07105,CLEAR BEER,KEG,SK,2021,10,5,2.33956043956044,0.8769230769230771,3.3835164835164835,True,,,1.5,1.5,60.5,95.0,0,3,10.0
07205,CLEAR BEER,KEG,SK,2021,10,5,2.33956043956044,0.8769230769230771,3.3835164835164835,True,,,4.5,3.0,104.5,154.0,1,5,5.0
07303,CLEAR BEER,KEG,SK,2021,10,5,2.33956043956044,0.8769230769230771,3.3835164835164835,True,,,0.0,1.2,18.9,24.6,0,1,0.0
08002,CLEAR BEER,KEG,SK,2021,10,5,2.33956043956044,0.8769230769230771,3.3835164835164835,True,,,1.5,1.2,,,1,0,0.0
08103,CLEAR BEER,KEG,SK,2021,10,5,2.33956043956044,0.8769230769230771,3.3835164835164835,True,,,,,,,0,0,0.0
08302,CLEAR BEER,KEG,SK,2021,10,5,2.33956043956044,0.8769230769230771,3.3835164835164835,True,,,0.0,0.15,12.3,14.4,1,0,0.0
11202,FLAVOURED BEER,KEG,SK,2021,10,5,2.33956043956044,0.8769230769230771,3.3835164835164835,True,,,0.9,2.7,16.5,8.7,1,2,0.0
11203,FLAVOURED BEER,KEG,SK,2021,10,5,2.33956043956044,0.8769230769230771,3.3835164835164835,True,,,2.1,1.2,104.7,115.2,1,4,0.0
21005,SOFT DRINKS,KEG,SK,2021,10,5,2.33956043956044,0.8769230769230771,3.3835164835164835,True,,,3.5,4.0,250.0,,9,7,1.0
01000,CLEAR BEER,TANK,CZ,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,191.57,155.07,190.0,305.0,134,115,535.0
01002,CLEAR BEER,KEG,CZ,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,43.2,57.45,64.2,70.35,627,580,539.0
01003,CLEAR BEER,KEG,CZ,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,96.3,165.0,406.2,499.5,1045,1219,937.0
01005,CLEAR BEER,KEG,CZ,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,193.0,280.5,668.5,767.5,1170,1282,2595.0
02303,CLEAR BEER,KEG,CZ,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,79.5,96.6,299.7,2.7,82,110,65.0
02305,CLEAR BEER,KEG,CZ,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,128.5,121.0,1536.0,1467.0,132,150,95.0
02503,CLEAR BEER,KEG,CZ,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,2.7,3.0,10.5,15.3,65,70,66.0
02505,CLEAR BEER,KEG,CZ,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,90.5,105.0,923.5,982.0,159,100,0.0
02603,CLEAR BEER,KEG,CZ,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,22.5,43.2,81.0,93.9,316,278,323.0
02605,CLEAR BEER,KEG,CZ,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,39.0,103.5,412.0,542.5,494,654,689.0
02803,CLEAR BEER,KEG,CZ,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,5.7,4.5,33.0,44.4,121,75,66.0
02805,CLEAR BEER,KEG,CZ,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,116.0,100.5,449.5,565.5,44,61,2.0
05002,CLEAR BEER,KEG,CZ,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,382.8,467.7,124.35,97.65,462,345,6.0
05003,CLEAR BEER,KEG,CZ,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,24.9,18.3,39.3,48.3,457,461,329.0
05005,CLEAR BEER,KEG,CZ,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,24.5,66.0,331.5,266.0,775,661,978.0
05103,CLEAR BEER,KEG,CZ,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,38.4,43.2,38.4,51.9,391,371,253.0
05105,CLEAR BEER,KEG,CZ,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,72.5,155.5,590.0,802.5,496,474,466.0
05202,CLEAR BEER,KEG,CZ,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,0.45,0.0,10.8,14.1,2,5,0.0
05203,CLEAR BEER,KEG,CZ,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,0.9,0.0,28.2,30.0,5,13,58.0
05603,CLEAR BEER,KEG,CZ,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,36.9,42.0,1.2,,40,31,5.0
06003,CLEAR BEER,KEG,CZ,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,4.2,3.6,30.0,30.9,3,6,0.0
06005,CLEAR BEER,KEG,CZ,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,3.5,3.0,134.5,4.0,6,7,14.0
06103,CLEAR BEER,KEG,CZ,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,4.8,4.2,15.0,27.9,111,131,58.0
06105,CLEAR BEER,KEG,CZ,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,12.5,17.5,129.0,177.5,138,198,143.0
06202,CLEAR BEER,KEG,CZ,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,3.0,1.8,37.05,46.8,2,2,0.0
06203,CLEAR BEER,KEG,CZ,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,3.6,2.1,3.9,6.6,1,5,101.0
06503,CLEAR BEER,KEG,CZ,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,3.9,4.5,20.1,23.4,429,492,442.0
06505,CLEAR BEER,KEG,CZ,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,8.5,18.5,138.5,198.0,592,782,654.0
08202,CLEAR BEER,KEG,CZ,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,2.1,2.55,13.05,24.3,1,2,0.0
08302,CLEAR BEER,KEG,CZ,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,0.6,0.0,10.5,10.05,0,1,0.0
11202,FLAVOURED BEER,KEG,CZ,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,1.2,0.9,12.0,11.55,2,2,6.0
11203,FLAVOURED BEER,KEG,CZ,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,0.6,2.1,96.6,113.7,0,2,0.0
15002,CIDER,KEG,CZ,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,0.612,2.142,20.196,20.196,2,2,0.0
15003,CIDER,KEG,CZ,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,0.0,0.0,30.9,43.2,3,2,0.0
20105,SOFT DRINKS,KEG,CZ,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,1.5,4.5,81.5,110.5,2,7,0.0
20205,SOFT DRINKS,KEG,CZ,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,8.0,9.0,162.5,192.5,7,10,0.0
01002,CLEAR BEER,KEG,SK,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,43.2,57.45,64.2,70.35,56,72,59.0
01003,CLEAR BEER,KEG,SK,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,96.3,165.0,406.2,499.5,130,206,146.0
01005,CLEAR BEER,KEG,SK,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,193.0,280.5,668.5,767.5,178,290,319.0
02503,CLEAR BEER,KEG,SK,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,2.7,3.0,10.5,15.3,3,4,0.0
02603,CLEAR BEER,KEG,SK,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,22.5,43.2,81.0,93.9,36,42,33.0
02605,CLEAR BEER,KEG,SK,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,39.0,103.5,412.0,542.5,78,83,28.0
02803,CLEAR BEER,KEG,SK,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,5.7,4.5,33.0,44.4,5,9,0.0
04003,CLEAR BEER,KEG,SK,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,22.2,42.3,67.5,104.4,33,35,29.0
04005,CLEAR BEER,KEG,SK,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,45.5,105.0,647.5,721.5,59,90,61.0
04203,CLEAR BEER,KEG,SK,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,12.6,36.0,81.0,85.5,34,33,19.0
04205,CLEAR BEER,KEG,SK,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,14.0,25.5,264.5,338.5,14,23,7.0
04303,CLEAR BEER,KEG,SK,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,0.6,0.9,18.6,23.7,1,2,0.0
05003,CLEAR BEER,KEG,SK,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,24.9,18.3,39.3,48.3,23,19,15.0
05005,CLEAR BEER,KEG,SK,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,24.5,66.0,331.5,266.0,50,56,38.0
05103,CLEAR BEER,KEG,SK,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,38.4,43.2,38.4,51.9,30,43,27.0
05105,CLEAR BEER,KEG,SK,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,72.5,155.5,590.0,802.5,90,120,82.0
05202,CLEAR BEER,KEG,SK,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,0.45,0.0,10.8,14.1,0,0,0.0
05203,CLEAR BEER,KEG,SK,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,0.9,0.0,28.2,30.0,0,1,0.0
06103,CLEAR BEER,KEG,SK,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,4.8,4.2,15.0,27.9,5,1,0.0
06105,CLEAR BEER,KEG,SK,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,12.5,17.5,129.0,177.5,8,17,41.0
06503,CLEAR BEER,KEG,SK,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,3.9,4.5,20.1,23.4,3,3,0.0
06505,CLEAR BEER,KEG,SK,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,8.5,18.5,138.5,198.0,6,12,3.0
07005,CLEAR BEER,KEG,SK,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,7.0,15.5,153.5,250.0,20,23,4.0
07105,CLEAR BEER,KEG,SK,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,0.0,1.5,61.5,99.0,2,3,7.0
07205,CLEAR BEER,KEG,SK,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,1.0,4.5,88.5,174.5,4,5,2.0
07303,CLEAR BEER,KEG,SK,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,0.0,0.0,11.7,16.5,0,1,0.0
08002,CLEAR BEER,KEG,SK,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,0.9,1.5,,,2,0,0.0
08302,CLEAR BEER,KEG,SK,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,0.6,0.0,10.5,10.05,0,0,0.0
11202,FLAVOURED BEER,KEG,SK,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,1.2,0.9,12.0,11.55,0,4,0.0
11203,FLAVOURED BEER,KEG,SK,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,0.6,2.1,96.6,113.7,0,3,0.0
21005,SOFT DRINKS,KEG,SK,2021,11,5,0.4087912087912088,1.204395604395604,2.678021978021978,True,,,9.0,3.5,202.0,,0,8,11.0
01000,CLEAR BEER,TANK,CZ,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,134.29,191.57,,345.0,215,160,593.0
01002,CLEAR BEER,KEG,CZ,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,56.1,43.2,8.85,74.7,721,620,544.0
01003,CLEAR BEER,KEG,CZ,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,129.6,96.3,21.6,492.6,1232,1044,1055.0
01005,CLEAR BEER,KEG,CZ,2021,12,5,4.953846153846154,0.0584615384615384,5.790769230769231,True,,,178.5,193.0,18.0,695.0,1319,1320,1375.0
02303,CLEAR BEER,KEG,CZ,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,81.9,79.5,36.9,1.2,116,94,182.0
02305,CLEAR BEER,KEG,CZ,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,131.5,128.5,70.0,1535.5,164,148,906.0
02503,CLEAR BEER,KEG,CZ,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,3.3,2.7,14.1,21.3,82,70,47.0
02505,CLEAR BEER,KEG,CZ,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,159.0,90.5,26.5,928.5,92,98,340.0
02603,CLEAR BEER,KEG,CZ,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,35.7,22.5,0.9,102.9,302,260,330.0
02605,CLEAR BEER,KEG,CZ,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,77.5,39.0,0.0,566.0,598,575,736.0
02803,CLEAR BEER,KEG,CZ,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,5.1,5.7,0.9,34.2,126,94,22.0
02805,CLEAR BEER,KEG,CZ,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,43.5,116.0,19.0,601.0,100,78,170.0
05000,CLEAR BEER,TANK,CZ,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,,,0.0,10.0,10,0,0.0
05002,CLEAR BEER,KEG,CZ,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,461.55,382.8,220.8,99.3,495,382,655.0
05003,CLEAR BEER,KEG,CZ,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,22.8,24.9,4.8,37.8,542,393,340.0
05005,CLEAR BEER,KEG,CZ,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,50.5,24.5,13.5,309.5,796,635,1042.0
05103,CLEAR BEER,KEG,CZ,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,30.0,38.4,2.1,52.8,463,421,275.0
05105,CLEAR BEER,KEG,CZ,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,90.5,72.5,20.0,880.5,436,489,568.0
05202,CLEAR BEER,KEG,CZ,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,0.3,0.45,0.3,19.2,3,4,0.0
05203,CLEAR BEER,KEG,CZ,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,0.3,0.9,0.3,51.3,9,13,35.0
05603,CLEAR BEER,KEG,CZ,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,40.5,36.9,0.0,,50,31,31.0
06003,CLEAR BEER,KEG,CZ,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,3.3,4.2,1.8,17.7,6,5,0.0
06005,CLEAR BEER,KEG,CZ,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,6.5,3.5,3.0,11.0,4,8,0.0
06103,CLEAR BEER,KEG,CZ,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,5.1,4.8,3.0,26.4,133,111,34.0
06105,CLEAR BEER,KEG,CZ,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,8.0,12.5,5.0,204.0,165,153,168.0
06202,CLEAR BEER,KEG,CZ,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,2.4,3.0,0.6,39.15,3,2,0.0
06203,CLEAR BEER,KEG,CZ,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,1.2,3.6,3.9,6.6,3,10,114.0
06503,CLEAR BEER,KEG,CZ,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,2.7,3.9,1.2,37.2,520,486,498.0
06505,CLEAR BEER,KEG,CZ,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,6.5,8.5,4.5,217.0,702,820,816.0
08202,CLEAR BEER,KEG,CZ,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,1.35,2.1,1.95,23.4,5,2,0.0
08302,CLEAR BEER,KEG,CZ,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,0.3,0.6,0.15,15.3,2,1,0.0
11202,FLAVOURED BEER,KEG,CZ,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,0.0,1.2,0.3,14.7,6,5,0.0
11203,FLAVOURED BEER,KEG,CZ,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,0.0,0.6,0.0,137.7,18,2,0.0
11205,FLAVOURED BEER,KEG,CZ,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,,,,,0,0,0.0
15002,CIDER,KEG,CZ,2021,12,5,4.953846153846154,0.0584615384615384,5.7907692307692304,True,,,1.683,0.612,0.0,22.644,1,2,0.0
